X,Y,id,
-71.110514,42.3545041,8614937,
-71.1105777,42.3545512,8614937,
-71.1106659,42.3546044,8614937,
-71.1107468,42.3546369,8614937,
-71.1108084,42.354659,8614937,
-71.1108559,42.3546616,8614937,
-71.1109193,42.3546616,8614937,
-71.1109861,42.3546499,8614937,
-71.1103895,42.3543245,8614937,
-71.1108084,42.354659,8614937,
-71.1103646,42.3542656,8614937,
-71.111219,42.360296,8614947,
-71.11093,42.360572,8614947,
-71.111219,42.360296,8614947,
-71.111555,42.362935,8614949,
-71.111295,42.362645,8614949,
-71.111183,42.362533,8614949,
-71.110975,42.362344,8614949,
-71.110686,42.362156,8614949,
-71.1105291,42.3620553,8614949,
-71.102574,42.364713,8614961,
-71.10318,42.364165,8614961,
-71.103738,42.363651,8614961,
-71.103992,42.363421,8614961,
-71.104306,42.363136,8614961,
-71.104792,42.362695,8614961,
-71.105002,42.362496,8614961,
-71.105308,42.362227,8614961,
-71.105553,42.362,8614961,
-71.105737,42.361824,8614961,
-71.105982,42.361599,8614961,
-71.106109,42.361483,8614961,
-71.106556,42.361092,8614961,
-71.106811,42.360859,8614961,
-71.10711,42.360584,8614961,
-71.107211,42.360479,8614961,
-71.107667,42.360057,8614961,
-71.108224,42.359553,8614961,
-71.108813,42.358999,8614961,
-71.1095894,42.3582726,8614961,
-71.110362,42.357534,8614961,
-71.11086,42.357083,8614961,
-71.11092,42.35703,8614961,
-71.1111466,42.3568122,8614961,
-71.1114735,42.3565062,8614961,
-71.1120124,42.3559879,8614961,
-71.110362,42.357534,8614961,
-71.1114735,42.3565062,8614961,
-71.105553,42.362,8614961,
-71.105002,42.362496,8614961,
-71.102574,42.364713,8614961,
-71.103738,42.363651,8614961,
-71.105308,42.362227,8614961,
-71.104792,42.362695,8614961,
-71.1095894,42.3582726,8614961,
-71.108813,42.358999,8614961,
-71.108224,42.359553,8614961,
-71.107667,42.360057,8614961,
-71.105982,42.361599,8614961,
-71.106811,42.360859,8614961,
-71.103969,42.361219,8614965,
-71.1033742,42.3608723,8614965,
-71.1028835,42.3605952,8614965,
-71.102478,42.36035,8614965,
-71.1033742,42.3608723,8614965,
-71.1028835,42.3605952,8614965,
-71.102478,42.36035,8614965,
-71.103969,42.361219,8614965,
-71.104276,42.358868,8614980,
-71.1040546,42.3587385,8614980,
-71.1031172,42.3581904,8614980,
-71.104276,42.358868,8614980,
-71.1031172,42.3581904,8614980,
-71.1090072,42.364907,8614985,
-71.110146,42.366669,8614985,
-71.1090072,42.364907,8614985,
-71.109126,42.365682,8614985,
-71.109188,42.366093,8614985,
-71.109214,42.366169,8614985,
-71.109262,42.366217,8614985,
-71.109546,42.366366,8614985,
-71.110146,42.366669,8614985,
-71.110411,42.366816,8614985,
-71.110761,42.366977,8614985,
-71.110948,42.367061,8614985,
-71.111104,42.367114,8614985,
-71.11141,42.3672332,8614985,
-71.111104,42.367114,8614985,
-71.0937666,42.3660033,8614986,
-71.0945324,42.3663006,8614986,
-71.094916,42.3664609,8614986,
-71.0950575,42.3665136,8614986,
-71.0950947,42.3665352,8614986,
-71.0950989,42.3665578,8614986,
-71.0948683,42.3668839,8614986,
-71.0937666,42.3660033,8614986,
-71.105982,42.361599,8614989,
-71.107398,42.362441,8614989,
-71.105982,42.361599,8614989,
-71.111053,42.363729,8614994,
-71.110897,42.363443,8614994,
-71.110573,42.363484,8614994,
-71.110573,42.363484,8614994,
-71.0838908,42.3603265,8615075,
-71.0841677,42.3607829,8615075,
-71.0843217,42.3610352,8615075,
-71.0843217,42.3610352,8615075,
-71.0838908,42.3603265,8615075,
-71.099914,42.365122,8615091,
-71.0990931,42.3648423,8615091,
-71.0947622,42.3566977,8615096,
-71.09481,42.3567768,8615096,
-71.0950735,42.3572124,8615096,
-71.0950735,42.3572124,8615096,
-71.0947622,42.3566977,8615096,
-71.1103646,42.3542656,8615109,
-71.1084455,42.3535105,8615109,
-71.1086806,42.3535855,8615109,
-71.1088286,42.3536262,8615109,
-71.1093836,42.3537751,8615109,
-71.1095387,42.3538202,8615109,
-71.1096926,42.353871,8615109,
-71.1098441,42.3539253,8615109,
-71.1099978,42.3539874,8615109,
-71.1101056,42.3540366,8615109,
-71.1101801,42.3540761,8615109,
-71.1102388,42.3541192,8615109,
-71.1102856,42.3541653,8615109,
-71.1103283,42.3542227,8615109,
-71.1103646,42.3542656,8615109,
-71.108880339037114,42.353640080977705,8615109,
-71.093324,42.365164,8615138,
-71.092688,42.366022,8615138,
-71.093324,42.365164,8615138,
-71.0972971,42.3668222,8615162,
-71.0926032,42.3648441,8615162,
-71.093324,42.365164,8615162,
-71.10081,42.367969,8615162,
-71.099657,42.367575,8615162,
-71.0987393,42.3672777,8615162,
-71.0978512,42.3669905,8615162,
-71.0972971,42.3668222,8615162,
-71.096912,42.366696,8615162,
-71.096548,42.366529,8615162,
-71.0957671,42.3661857,8615162,
-71.09541,42.366047,8615162,
-71.09487,42.365825,8615162,
-71.094128,42.365511,8615162,
-71.093381,42.365191,8615162,
-71.093324,42.365164,8615162,
-71.0926032,42.3648441,8615162,
-71.099657,42.367575,8615162,
-71.096912,42.366696,8615162,
-71.094128,42.365511,8615162,
-71.10081,42.367969,8615162,
-71.109806,42.360268,8615168,
-71.1114621,42.3612644,8615168,
-71.105553,42.362,8615171,
-71.105553,42.362,8615171,
-71.104088,42.361097,8615171,
-71.104088,42.361097,8615171,
-71.101489,42.366982,8615173,
-71.100965,42.366795,8615173,
-71.101489,42.366982,8615173,
-71.108224,42.359553,8615190,
-71.105419,42.35787,8615190,
-71.106695,42.358632,8615190,
-71.108224,42.359553,8615190,
-71.108277,42.359584,8615190,
-71.109654,42.360407,8615190,
-71.106695,42.358632,8615190,
-71.107316,42.366645,8615192,
-71.106682,42.367211,8615192,
-71.1043759,42.3570051,8615197,
-71.103782,42.356667,8615197,
-71.103789,42.356663,8615197,
-71.103789,42.356663,8615197,
-71.1043759,42.3570051,8615197,
-71.103146,42.366344,8615259,
-71.0990984,42.3639366,8615259,
-71.103146,42.366344,8615259,
-71.102318,42.365852,8615259,
-71.1021667,42.3657586,8615259,
-71.101759,42.365507,8615259,
-71.1012764,42.3652327,8615259,
-71.100671,42.364872,8615259,
-71.100334,42.364674,8615259,
-71.1000051,42.3644732,8615259,
-71.099704,42.3642968,8615259,
-71.099468,42.364154,8615259,
-71.0990984,42.3639366,8615259,
-71.0984145,42.3635224,8615259,
-71.0983715,42.3634907,8615259,
-71.0983554,42.363457,8615259,
-71.0983522,42.3634214,8615259,
-71.0983608,42.3633322,8615259,
-71.098359564132537,42.363345018532193,8615259,
-71.100334,42.364674,8615259,
-71.1021667,42.3657586,8615259,
-71.1012764,42.3652327,8615259,
-71.1000051,42.3644732,8615259,
-71.099704,42.3642968,8615259,
-71.102318,42.365852,8615259,
-71.101759,42.365507,8615259,
-71.1113106,42.3555882,8615262,
-71.1109575,42.3559221,8615262,
-71.1104454,42.3564065,8615262,
-71.1109575,42.3559221,8615262,
-71.0965425,42.3561028,8615267,
-71.096593,42.3561835,8615267,
-71.0968722,42.35663,8615267,
-71.0968722,42.35663,8615267,
-71.109259,42.360755,8615274,
-71.1109105,42.3617379,8615274,
-71.111155,42.361874,8615274,
-71.111406,42.362035,8615274,
-71.111857,42.362341,8615274,
-71.112155,42.362532,8615274,
-71.112329,42.362677,8615274,
-71.111857,42.362341,8615274,
-71.1036964,42.3576677,8615276,
-71.1031172,42.3581904,8615276,
-71.1036964,42.3576677,8615276,
-71.0969446,42.3613793,8615280,
-71.0968764,42.3618769,8615280,
-71.0968579,42.3620037,8615280,
-71.096784,42.3625318,8615280,
-71.0967167,42.3631323,8615280,
-71.0967089,42.3632016,8615280,
-71.096784,42.3625318,8615280,
-71.0969446,42.3613793,8615280,
-71.0968764,42.3618769,8615280,
-71.103969,42.361219,8615341,
-71.104088,42.361097,8615341,
-71.106695,42.358632,8615341,
-71.1102636,42.3551346,8615341,
-71.1101782,42.3552485,8615341,
-71.1100999,42.3553491,8615341,
-71.1100185,42.3554485,8615341,
-71.1099356,42.3555378,8615341,
-71.1098597,42.3556163,8615341,
-71.1095733,42.3558945,8615341,
-71.108803,42.3566298,8615341,
-71.1080315,42.3573835,8615341,
-71.1075928,42.3577778,8615341,
-71.1072409,42.3581054,8615341,
-71.106695,42.358632,8615341,
-71.106153,42.359151,8615341,
-71.105687,42.359597,8615341,
-71.105278,42.35998,8615341,
-71.105033,42.360204,8615341,
-71.104624,42.360591,8615341,
-71.104495,42.360715,8615341,
-71.104293,42.360902,8615341,
-71.104088,42.361097,8615341,
-71.103969,42.361219,8615341,
-71.103575,42.361634,8615341,
-71.1034355,42.3617854,8615341,
-71.1029835,42.3622782,8615341,
-71.10294,42.362326,8615341,
-71.1028961,42.3623724,8615341,
-71.102432,42.362863,8615341,
-71.101932,42.363418,8615341,
-71.101387,42.364001,8615341,
-71.1095733,42.3558945,8615341,
-71.108803,42.3566298,8615341,
-71.102432,42.362863,8615341,
-71.1029835,42.3622782,8615341,
-71.105033,42.360204,8615341,
-71.103575,42.361634,8615341,
-71.1034355,42.3617854,8615341,
-71.1028961,42.3623724,8615341,
-71.101387,42.364001,8615341,
-71.1080315,42.3573835,8615341,
-71.1072409,42.3581054,8615341,
-71.106153,42.359151,8615341,
-71.105278,42.35998,8615341,
-71.1102636,42.3551346,8615341,
-71.1073792,42.3570112,8615343,
-71.1069319,42.3574416,8615343,
-71.1066058,42.3577334,8615343,
-71.1073792,42.3570112,8615343,
-71.1066058,42.3577334,8615343,
-71.1069319,42.3574416,8615343,
-71.100395,42.366499,8615377,
-71.099375,42.366174,8615377,
-71.0984842,42.3659006,8615377,
-71.100395,42.366499,8615377,
-71.0876282,42.3599802,8615381,
-71.0867111,42.3603078,8615381,
-71.0863974,42.3604217,8615381,
-71.085387,42.3607667,8615381,
-71.0853111,42.3607932,8615381,
-71.0846948,42.3609866,8615381,
-71.0876282,42.3599802,8615381,
-71.0867111,42.3603078,8615381,
-71.0853111,42.3607932,8615381,
-71.0846948,42.3609866,8615381,
-71.0827668,42.3650925,8615409,
-71.0843498,42.3626283,8615409,
-71.0843498,42.3626283,8615409,
-71.0842895,42.362704,8615409,
-71.0839381,42.3631421,8615409,
-71.0837926,42.3633512,8615409,
-71.083472,42.363851,8615409,
-71.0834159,42.3639496,8615409,
-71.0831239,42.3644637,8615409,
-71.0827668,42.3650925,8615409,
-71.0824513,42.3656342,8615409,
-71.0823709,42.3657342,8615409,
-71.0819996,42.3663837,8615409,
-71.0837926,42.3633512,8615409,
-71.0819996,42.3663837,8615409,
-71.0842895,42.362704,8615409,
-71.1040128,42.3655783,8615411,
-71.1037764,42.3657917,8615411,
-71.103308,42.366201,8615411,
-71.103993972682375,42.365595295556609,8615411,
-71.1040128,42.3655783,8615411,
-71.100334,42.364674,8615413,
-71.101188,42.363889,8615413,
-71.100865,42.364182,8615413,
-71.100732,42.364305,8615413,
-71.100334,42.364674,8615413,
-71.101154004147219,42.363919838343236,8615413,
-71.101188,42.363889,8615413,
-71.095537,42.3610368,8615419,
-71.094106,42.36169,8615419,
-71.0960005,42.3608275,8615419,
-71.095537,42.3610368,8615419,
-71.0949227,42.361307,8615419,
-71.094429,42.36153,8615419,
-71.094106,42.36169,8615419,
-71.093907,42.361786,8615419,
-71.0933892,42.3620306,8615419,
-71.0920442,42.3626947,8615419,
-71.0920292,42.3627032,8615419,
-71.0920197,42.3627159,8615419,
-71.0920141,42.3627319,8615419,
-71.0920012,42.3628555,8615419,
-71.0933892,42.3620306,8615419,
-71.0949227,42.361307,8615419,
-71.0960005,42.3608275,8615419,
-71.0819996,42.3663837,8615421,
-71.079712,42.366093,8615421,
-71.0819996,42.3663837,8615421,
-71.079712,42.366093,8615421,
-71.110362,42.357534,8615430,
-71.108803,42.3566298,8615430,
-71.1135681,42.3594165,8615430,
-71.1130442,42.3590939,8615430,
-71.1118786,42.3583909,8615430,
-71.111038,42.357913,8615430,
-71.110362,42.357534,8615430,
-71.109583,42.35708,8615430,
-71.109219,42.356868,8615430,
-71.1088545,42.3566615,8615430,
-71.108803,42.3566298,8615430,
-71.1075154,42.3558964,8615430,
-71.111038,42.357913,8615430,
-71.109219,42.356868,8615430,
-71.1088545,42.3566615,8615430,
-71.1135681,42.3594165,8615430,
-71.1075154,42.3558964,8615430,
-71.108581,42.365732,8615474,
-71.108232,42.365751,8615474,
-71.1075154,42.3558964,8615475,
-71.1075154,42.3558964,8615475,
-71.1063221,42.3552168,8615475,
-71.1063221,42.3552168,8615475,
-71.105312,42.357005,8615483,
-71.1051295,42.3571778,8615483,
-71.1051295,42.3571778,8615483,
-71.105312,42.357005,8615483,
-71.1035668,42.3676607,8615488,
-71.103469,42.367792,8615488,
-71.1109575,42.3559221,8615492,
-71.1109575,42.3559221,8615492,
-71.1106581,42.3557514,8615492,
-71.0898819,42.3626846,8615495,
-71.0898666,42.3627596,8615495,
-71.0898666,42.3627596,8615495,
-71.089874265032137,42.36272202631303,8615495,
-71.1114735,42.3565062,8615502,
-71.1129966,42.3573774,8615502,
-71.1119628,42.3567853,8615502,
-71.1114735,42.3565062,8615502,
-71.1098927,42.3648314,8615506,
-71.109704,42.363562,8615506,
-71.1098927,42.3648314,8615506,
-71.1002356,42.3615522,8615512,
-71.1006608,42.3611509,8615512,
-71.1007438,42.3610789,8615512,
-71.1008144,42.3610059,8615512,
-71.1008534,42.3609691,8615512,
-71.1013657,42.3604856,8615512,
-71.1008144,42.3610059,8615512,
-71.1007438,42.3610789,8615512,
-71.1008534,42.3609691,8615512,
-71.1006608,42.3611509,8615512,
-71.1013657,42.3604856,8615512,
-71.102478,42.36035,8615525,
-71.102478,42.36035,8615525,
-71.1016971,42.3598989,8615525,
-71.1009714,42.3594843,8615525,
-71.1001448,42.3589554,8615525,
-71.1001448,42.3589554,8615525,
-71.1016971,42.3598989,8615525,
-71.1086485,42.3636406,8615530,
-71.108841,42.363846,8615530,
-71.1086485,42.3636406,8615530,
-71.108772,42.363722,8615530,
-71.108841,42.363846,8615530,
-71.109469,42.354851,8615547,
-71.1094104,42.3549881,8615547,
-71.1094104,42.3549881,8615547,
-71.1025728,42.3548324,8615550,
-71.1025441,42.3548286,8615550,
-71.102497,42.3548368,8615550,
-71.0991557,42.3559603,8615550,
-71.0991557,42.3559603,8615550,
-71.1025728,42.3548324,8615550,
-71.0987823,42.355349,8615556,
-71.0988311,42.3554288,8615556,
-71.0991557,42.3559603,8615556,
-71.1086323,42.3542045,8615561,
-71.1083913,42.3546616,8615561,
-71.1083571,42.354816,8615561,
-71.1083571,42.354816,8615561,
-71.1143573,42.3651426,8615563,
-71.1142545,42.3654921,8615563,
-71.1141639,42.3658633,8615563,
-71.1141459,42.3659374,8615563,
-71.1141319,42.3660222,8615563,
-71.114121,42.3660988,8615563,
-71.1141124,42.3662079,8615563,
-71.1141124,42.3662079,8615563,
-71.0982857,42.3652882,8615568,
-71.098093,42.365758,8615568,
-71.0982857,42.3652882,8615568,
-71.1025728,42.3548324,8615571,
-71.1025728,42.3548324,8615571,
-71.1026144,42.354849,8615571,
-71.1026469,42.3548807,8615571,
-71.1033176,42.3559928,8615571,
-71.1069319,42.3574416,8615598,
-71.1069319,42.3574416,8615598,
-71.106278,42.357062,8615598,
-71.0937666,42.3660033,8615599,
-71.094128,42.365511,8615599,
-71.094128,42.365511,8615599,
-71.093785,42.365976,8615599,
-71.0937666,42.3660033,8615599,
-71.0935661,42.3662928,8615599,
-71.0935553,42.36638,8615599,
-71.0991557,42.3559603,8615601,
-71.0968722,42.35663,8615601,
-71.0976774,42.356362,8615601,
-71.0977224,42.3563541,8615601,
-71.0977659,42.3563522,8615601,
-71.0978691,42.3563656,8615601,
-71.0979221,42.3563681,8615601,
-71.0979648,42.356361,8615601,
-71.0980942,42.3563245,8615601,
-71.0982728,42.3562682,8615601,
-71.0991557,42.3559603,8615601,
-71.097958,42.361997,8615608,
-71.0979468,42.3620846,8615608,
-71.0978775,42.3626253,8615608,
-71.0978775,42.3626253,8615608,
-71.097958,42.361997,8615608,
-71.095589,42.357043,8615611,
-71.095393,42.357313,8615611,
-71.095318,42.357393,8615611,
-71.0952323,42.3574741,8615611,
-71.095589,42.357043,8615611,
-71.0952323,42.3574741,8615611,
-71.0871549,42.3619034,8615620,
-71.0870814,42.3624726,8615620,
-71.0871549,42.3619034,8615620,
-71.0982096,42.3663766,8615632,
-71.100064,42.366972,8615632,
-71.100064,42.366972,8615632,
-71.0909338,42.3677408,8615635,
-71.0908479,42.3677139,8615635,
-71.09058,42.36763,8615635,
-71.0901785,42.3675062,8615635,
-71.090109,42.3674899,8615635,
-71.0899724,42.3674466,8615635,
-71.0899166,42.3674235,8615635,
-71.0897528,42.3673451,8615635,
-71.0892814,42.3671244,8615635,
-71.0892187,42.3670945,8615635,
-71.0891713,42.3670716,8615635,
-71.0890884,42.3670314,8615635,
-71.0885725,42.3667722,8615635,
-71.0882196,42.3665976,8615635,
-71.0882196,42.3665976,8615635,
-71.0909338,42.3677408,8615635,
-71.0892814,42.3671244,8615635,
-71.090320787714589,42.367550073521961,8615635,
-71.0892187,42.3670945,8615635,
-71.0891713,42.3670716,8615635,
-71.1004044,42.3547978,8615650,
-71.1004044,42.3547978,8615650,
-71.1002347,42.3548336,8615650,
-71.1000885,42.3548595,8615650,
-71.0998966,42.3548912,8615650,
-71.0989179,42.3550404,8615650,
-71.0988098,42.3550617,8615650,
-71.0986888,42.3550879,8615650,
-71.0985717,42.3551176,8615650,
