X,Y,id
-46.5475142,-23.6078615,27017220
-46.5502461,-23.6075437,27017386
-46.5501311,-23.6085054,27017386
-46.5503529,-23.6067209,27017386
-46.5504542,-23.6060728,27017386
-46.5520797,-23.6087144,27017387
-46.5511372,-23.6091137,27017387
-46.5526709,-23.6084094,27017387
-46.5510578,-23.609667,27017389
-46.5521323,-23.6097271,27017393
-46.5531725,-23.609152,27017393
-46.5491644,-23.6077055,27017394
-46.5493102,-23.6067881,27017395
-46.5488096,-23.6069347,27017395
-46.5498148,-23.6067066,27017395
-46.5484397,-23.6060241,27017396
-46.5496834,-23.6057314,27017397
-46.5489912,-23.6057678,27017398
-46.511292484095222,-23.658673201425763,27017559
-46.57091484300085,-23.609675261218349,27017560
-46.578718362502102,-23.605315531939368,27017560
-46.578660689647855,-23.60538411098559,27017560
-46.5791546,-23.6047968,27017560
-46.573092742625519,-23.608933333545306,27017560
-46.567297911870959,-23.610971719584413,27017560
-46.567369971411928,-23.61094727292306,27017560
-46.570115367292097,-23.609950335297679,27017560
-46.4986252,-23.6572161,27017561
-46.5086079,-23.6536675,27017561
-46.5104924,-23.6527305,27017561
-46.5018615,-23.656217,27017561
-46.5106872,-23.6526386,27017562
-46.510590549213724,-23.652684196546502,27017562
-46.5259096,-23.6483516,27017637
-46.5258288,-23.648295,27017637
-46.5265328,-23.6506829,27017638
-46.5258237,-23.6511519,27017638
-46.527406311438448,-23.65232227036984,27017638
-46.528035776250739,-23.65152544289888,27017638
-46.527995329487204,-23.651592190960805,27017638
-46.5270736,-23.6526509,27017638
-46.527467899947759,-23.652261461138487,27017638
-46.5260218,-23.6484914,27017639
-46.5260608,-23.6485943,27017640
-46.5233907,-23.6498871,27017641
-46.5234609,-23.6499461,27017641
-46.5225315,-23.6496495,27017930
-46.5233175,-23.6493456,27017930
-46.5231081,-23.6492118,27017934
-46.524433506187634,-23.64998494417166,27017935
-46.5246703,-23.6501206,27017935
-46.523814627609312,-23.649630397381149,27017935
-46.524113189718705,-23.649801439393851,27017935
-46.522557,-23.6489676,27017937
-46.5206169,-23.6479466,27017938
-46.5209629,-23.6483947,27017938
-46.5210838,-23.6485162,27017938
-46.517386199707254,-23.64127320073969,27017939
-46.5173388,-23.6414934,27017939
-46.5174133,-23.6411923,27017939
-46.5189326,-23.6446351,27017939
-46.5184451,-23.6436798,27017939
-46.5197209,-23.6461846,27017939
-46.5180176,-23.6428441,27017939
-46.5175582,-23.641924,27017939
-46.5200153,-23.6467185,27017939
-46.52027,-23.6472752,27017939
-46.5215912,-23.6413833,27018012
-46.5225792,-23.6430728,27018012
-46.5221089,-23.6421273,27018012
-46.5230373,-23.6440216,27018012
-46.5248268,-23.6475029,27018012
-46.5245213,-23.6469567,27018012
-46.525002,-23.6478195,27018012
-46.5241538,-23.6462533,27018012
-46.5235848,-23.6451647,27018012
-46.5246107,-23.6471166,27018012
-46.5238737,-23.6457174,27018012
-46.5252039,-23.6486276,27018012
-46.5224703,-23.6472698,27018013
-46.5223498,-23.6477859,27018013
-46.522315,-23.6478818,27018013
-46.5242064,-23.6473249,27018014
-46.5226444,-23.6487997,27018016
-46.5262334,-23.6511385,27018161
-46.525995038817818,-23.650949073161765,27018161
-46.5301826,-23.6542246,27018162
