X,Y,id,
-71.110958,42.375719,8615132
-71.139565,42.373052,8615137
-71.1382909,42.372499,8615137
-71.093324,42.365164,8615138
-71.092688,42.366022,8615138
-71.1017379,42.3682951,8615140
-71.0926032,42.3648441,8615140
-71.092988,42.368686,8615144
-71.0943873,42.3684386,8615144
-71.0847663,42.3643983,8615161
-71.083472,42.363851,8615161
-71.1148185,42.3670839,8615162
-71.1147167,42.3677535,8615162
-71.109806,42.360268,8615168
-71.1114621,42.3612644,8615168
-71.0800043,42.3703152,8615169
-71.084963,42.370943,8615169
-71.105553,42.362,8615171
-71.104088,42.361097,8615171
-71.101489,42.366982,8615173
-71.100965,42.366795,8615173
-71.130535,42.375127,8615179
-71.129619,42.3751,8615179
-71.081175,42.372605,8615184
-71.079815,42.3725375,8615184
-71.1211135,42.3714152,8615186
-71.1200612,42.3726772,8615186
-71.1209747,42.375971,8615188
-71.12234,42.374861,8615188
-71.105419,42.35787,8615190
-71.109654,42.360407,8615190
-71.107316,42.366645,8615192
-71.106682,42.367211,8615192
-71.1043759,42.3570051,8615197
-71.103789,42.356663,8615197
-71.128059,42.375913,8615273
-71.127354,42.37572,8615273
-71.109259,42.360755,8615274
-71.112329,42.362677,8615274
-71.1036964,42.3576677,8615276
-71.1031172,42.3581904,8615276
-71.114468,42.3765509,8615279
-71.1146625,42.3770346,8615279
-71.0969446,42.3613793,8615280
-71.0967089,42.3632016,8615280
-71.080164,42.364081,8615283
-71.0785958,42.3708552,8615283
-71.099484,42.367847,8615284
-71.0985629,42.3675782,8615284
-71.111579,42.376211,8615285
-71.110847,42.37612,8615285
-71.0915338,42.3691635,8615286
-71.090339,42.368798,8615286
-71.1043203,42.367045,8615287
-71.1037816,42.3675347,8615287
-71.1047141,42.3698639,8615288
-71.1042332,42.3705923,8615288
-71.1171354,42.3693645,8615294
-71.1146974,42.3687349,8615294
-71.0819996,42.3663837,8615295
-71.0793707,42.3724522,8615295
-71.115099,42.369906,8615296
-71.114589,42.369768,8615296
-71.0860501,42.3662063,8615300
-71.0855851,42.3682483,8615300
-71.105494,42.370132,8615301
-71.1034025,42.3694002,8615301
-71.099984,42.365289,8615302
-71.0996858,42.3656806,8615302
-71.11141,42.3672332,8615317
-71.1135187,42.3679398,8615317
-71.092134,42.368116,8615335
-71.091772,42.36875,8615335
-71.1102636,42.3551346,8615341
-71.101387,42.364001,8615341
-71.1073792,42.3570112,8615343
-71.1066058,42.3577334,8615343
-71.091939,42.368457,8615344
-71.0907622,42.3680388,8615344
-71.122151,42.376534,8615356
-71.1199949,42.3755374,8615356
-71.085532,42.371743,8615357
-71.0860062,42.3696989,8615357
-71.09182,42.372562,8615358
-71.0914802,42.3740103,8615358
-71.132462,42.375864,8615361
-71.131516,42.375827,8615361
-71.1127706,42.3601424,8615363
-71.1082947,42.3640258,8615363
-71.1217549,42.374257,8615364
-71.1232981,42.3735009,8615364
-71.125335,42.373404,8615366
-71.124829,42.3732,8615366
-71.104346,42.361567,8615367
-71.104005,42.361897,8615367
-71.0991386,42.3734995,8615369
-71.098926,42.374447,8615369
-71.123968,42.37723,8615372
-71.123559,42.376258,8615372
-71.100395,42.366499,8615377
-71.0984842,42.3659006,8615377
-71.0876282,42.3599802,8615381
-71.0846948,42.3609866,8615381
-71.095541,42.370516,8615384
-71.094939,42.370348,8615384
-71.11141,42.3672332,8615388
-71.110264,42.369003,8615388
-71.1008636,42.3637202,8615390
-71.1004175,42.3641425,8615390
-71.086613,42.369767,8615391
-71.086129,42.371819,8615391
-71.0945054,42.3711329,8615404
-71.096077,42.368327,8615404
-71.0925471,42.3673201,8615406
-71.0912184,42.3672459,8615406
-71.0843498,42.3626283,8615409
-71.0819996,42.3663837,8615409
-71.0935393,42.3720648,8615410
-71.092336,42.371692,8615410
-71.1040128,42.3655783,8615411
-71.103308,42.366201,8615411
-71.101188,42.363889,8615413
-71.100334,42.364674,8615413
-71.1301697,42.3778664,8615418
-71.1305838,42.3747032,8615418
-71.0960005,42.3608275,8615419
-71.0920012,42.3628555,8615419
-71.079712,42.366093,8615421
-71.0819996,42.3663837,8615421
-71.1146974,42.3687349,8615424
-71.1135054,42.3687205,8615424
-71.098079,42.363608,8615426
-71.0974813,42.3635742,8615426
-71.1135681,42.3594165,8615430
-71.1075154,42.3558964,8615430
-71.0800098,42.3675175,8615440
-71.0797119,42.3688772,8615440
-71.09567,42.370111,8615441
-71.095174,42.369961,8615441
-71.101223,42.368115,8615443
-71.100538,42.36913,8615443
-71.107275,42.370943,8615445
-71.106831,42.371614,8615445
-71.1185039,42.3754124,8615454
-71.1175887,42.3759218,8615454
-71.112607,42.369837,8615456
-71.118871,42.3740858,8615456
-71.0905783,42.3683758,8615457
-71.094785,42.368766,8615457
-71.108778,42.36838,8615458
-71.110411,42.366816,8615458
-71.1093193,42.3755921,8615460
-71.1086584,42.375516,8615460
-71.085387,42.3607667,8615466
-71.085167,42.362326,8615466
-71.1083501,42.3747066,8615470
-71.111859,42.369574,8615470
-71.104199,42.369164,8615472
-71.1017379,42.3682951,8615472
-71.108581,42.365732,8615474
-71.108232,42.365751,8615474
-71.1075154,42.3558964,8615475
-71.1063221,42.3552168,8615475
-71.087839,42.371322,8615476
-71.0870616,42.3712195,8615476
-71.105312,42.357005,8615483
-71.1051295,42.3571778,8615483
-71.0832214,42.3734304,8615485
-71.0824806,42.3734784,8615485
-71.098633,42.37418,8615487
-71.097803,42.373859,8615487
-71.1035668,42.3676607,8615488
-71.103469,42.367792,8615488
-71.122838,42.377299,8615489
-71.1206482,42.3778797,8615489
-71.1109575,42.3559221,8615492
-71.1106581,42.3557514,8615492
-71.119306,42.376391,8615493
-71.119645,42.376683,8615493
-71.0898819,42.3626846,8615495
-71.0898666,42.3627596,8615495
-71.113905,42.370836,8615500
-71.1156742,42.3715816,8615500
-71.1129966,42.3573774,8615502
-71.1114735,42.3565062,8615502
-71.109704,42.363562,8615506
-71.1098927,42.3648314,8615506
-71.1002356,42.3615522,8615512
-71.1013657,42.3604856,8615512
-71.0999212,42.3708898,8615520
-71.0988397,42.3704713,8615520
-71.0908357,42.3740423,8615529
-71.091199,42.3724809,8615529
-71.1086485,42.3636406,8615530
-71.108841,42.363846,8615530
-71.1191353,42.3751199,8615534
-71.1185764,42.3750889,8615534
-71.109469,42.354851,8615547
-71.1094104,42.3549881,8615547
-71.1347729,42.3699146,8615548
-71.1344302,42.3698192,8615548
-71.0999442,42.3729983,8615549
-71.0995556,42.373555,8615549
-71.1025728,42.3548324,8615550
-71.0991557,42.3559603,8615550
-71.1348532,42.3716438,8615551
-71.1357861,42.368008,8615551
-71.0987823,42.355349,8615556
-71.0991557,42.3559603,8615556
-71.1188907,42.3714467,8615560
-71.1204975,42.372152,8615560
-71.1086323,42.3542045,8615561
-71.1083571,42.354816,8615561
-71.1143573,42.3651426,8615563
-71.1141124,42.3662079,8615563
-71.0982857,42.3652882,8615568
-71.098093,42.365758,8615568
-71.1025728,42.3548324,8615571
-71.1033176,42.3559928,8615571
-71.0996622,42.3735692,8615573
-71.099475,42.3744,8615573
-71.1005856,42.3735244,8615585
-71.1003183,42.3744325,8615585
-71.0871549,42.3619034,8615620
-71.0870814,42.3624726,8615620
-71.1283437,42.3771874,8615621
-71.128977,42.375816,8615621
-71.1382654,42.3743923,8615622
-71.1376629,42.3740392,8615622
-71.1185744,42.3719668,8615630
-71.1159475,42.3713637,8615630
-71.0982096,42.3663766,8615632
-71.100064,42.366972,8615632
-71.0909338,42.3677408,8615635
-71.0882196,42.3665976,8615635
-71.0969768,42.3642889,8615644
-71.097347,42.364356,8615644
-71.094275,42.367617,8615647
-71.093691,42.367201,8615647
-71.112119,42.372555,8615648
-71.111429,42.372312,8615648
-71.1004044,42.3547978,8615650
-71.09472,42.356397,8615650
-71.0878245,42.3664324,8615656
-71.0882196,42.3665976,8615656
-71.109156,42.371517,8615657
-71.106493,42.370677,8615657
-71.0988224,42.3611841,8615659
-71.0973002,42.3602606,8615659
-71.138053,42.375861,8615664
-71.138371,42.37573,8615664
-71.138387,42.375631,8615664
-71.138212,42.3756,8615664
-71.138053,42.375861,8615664
-71.096912,42.366696,8615665
-71.09643,42.367495,8615665
-71.138053,42.375861,8615667
-71.1375171,42.375837,8615667
-71.104505,42.370186,8615669
-71.103204,42.3696796,8615669
-71.136832,42.367787,8615670
-71.136954,42.36978,8615670
-71.111565,42.36532,8615671
-71.1135499,42.3664138,8615671
-71.108778,42.36838,8615674
-71.106062,42.371315,8615674
-71.1105057,42.3596336,8615675
-71.110192,42.3594429,8615675
-71.1157018,42.3762961,8615678
-71.114091,42.376624,8615678
-71.108968,42.377012,8615679
-71.108284,42.376955,8615679
-71.116037,42.3756161,8615682
-71.114462,42.374834,8615682
-71.0783537,42.3645458,8615685
-71.078653,42.363233,8615685
-71.0836352,42.3600867,8615687
-71.0797875,42.3617704,8615687
-71.103619,42.3537574,8615691
-71.1044373,42.3554427,8615691
-71.1256048,42.377526,8615693
-71.124589,42.3771134,8615693
-71.0864613,42.3730531,8615694
-71.0870892,42.3719398,8615694
-71.139538,42.36834,8615699
-71.139014,42.368552,8615699
-71.0863974,42.3604217,8615700
-71.0862179,42.3618236,8615700
-71.0801258,42.3617983,8615702
-71.0802386,42.3614523,8615702
-71.082013,42.372439,8615706
-71.081959,42.372704,8615706
-71.139569,42.369739,8615709
-71.136786,42.370311,8615709
-71.0847663,42.3643983,8615712
-71.0845714,42.3653212,8615712
-71.1109861,42.3546499,8615714
-71.1131989,42.355608,8615714
-71.082814,42.372813,8615715
-71.081175,42.372605,8615715
-71.136064,42.368668,8615716
-71.135441,42.369555,8615716
-71.102432,42.362863,8615717
-71.1007865,42.3618718,8615717
-71.112962,42.361391,8615719
-71.111857,42.362341,8615719
-71.1104701,42.3675245,8615722
-71.110277,42.367736,8615722
-71.1191642,42.3709859,8615724
-71.119289,42.370631,8615724
-71.0858498,42.3703732,8615725
-71.0801488,42.3696341,8615725
-71.099051,42.362651,8615726
-71.0953482,42.3624257,8615726
-71.100826,42.366617,8615727
-71.100395,42.366499,8615727
-71.1061017,42.3562821,8615728
-71.105312,42.357005,8615728
-71.1005107,42.3734659,8615729
-71.102933,42.370077,8615729
-71.1102636,42.3551346,8615730
-71.1075347,42.3547483,8615730
-71.094676,42.367327,8615732
-71.092866,42.368312,8615732
-71.102478,42.36035,8615733
-71.1075154,42.3558964,8615733
-71.0973138,42.3644572,8615735
-71.0981248,42.3646402,8615735
-71.0873876,42.3698654,8615738
-71.080298,42.3689544,8615738
-71.1147019,42.3682578,8615739
-71.114161,42.368263,8615739
-71.101901,42.370848,8615742
-71.101339,42.370621,8615742
-71.1088126,42.3578293,8615744
-71.1086095,42.3577133,8615744
-71.1341952,42.3749254,8615745
-71.134511,42.375859,8615745
-71.1139421,42.3591173,8615746
-71.1125036,42.3578243,8615746
-71.1103161,42.362231,8615750
-71.108719,42.361241,8615750
-71.111219,42.360296,8615752
-71.105958,42.357368,8615752
-71.1050722,42.3547966,8615753
-71.1050417,42.3551458,8615753
-71.110533,42.363275,8615754
-71.111104,42.367114,8615754
-71.1330434,42.374855,8615755
-71.133711,42.377382,8615755
-71.090662,42.372411,8615758
-71.0903078,42.3739992,8615758
-71.107198,42.369783,8615763
-71.106875,42.369593,8615763
-71.1266268,42.3737522,8615765
-71.1267645,42.3733942,8615765
-71.1127706,42.3601424,8615768
-71.113873,42.3644915,8615768
-71.092866,42.368312,8615769
-71.0909338,42.3677408,8615769
-71.1233278,42.3728341,8615770
-71.1225528,42.3725483,8615770
-71.096331,42.374377,8615773
-71.097089,42.3732422,8615773
-71.078421,42.3719747,8615774
-71.077674,42.372848,8615774
-71.094488,42.372913,8615777
-71.094752,42.374302,8615777
-71.0910364,42.3700267,8615778
-71.0898475,42.3696658,8615778
-71.1206482,42.3778797,8615779
-71.12019,42.377701,8615779
-71.0882811,42.3720966,8615780
-71.087917,42.373499,8615780
-71.101304,42.367251,8615783
-71.100813,42.367071,8615783
-71.109583,42.35708,8615786
-71.1088126,42.3578293,8615786
-71.106121,42.37441,8615788
-71.107947,42.372056,8615788
-71.129523,42.375932,8615792
-71.129256,42.376494,8615792
-71.1091495,42.3759669,8615793
-71.1085662,42.3758862,8615793
-71.0965479,42.3611444,8615797
-71.0963763,42.3624981,8615797
-71.113768,42.363807,8615798
-71.113001,42.363877,8615798
-71.091772,42.36875,8615799
-71.089733,42.372289,8615799
-71.103308,42.366201,8615800
-71.100744,42.369698,8615800
-71.125069,42.373822,8615801
-71.12455,42.373623,8615801
-71.1040128,42.3655783,8615804
-71.1069624,42.3650816,8615804
-71.1131989,42.355608,8615810
-71.1142097,42.3562777,8615810
-71.085532,42.371743,8615811
-71.085213,42.372581,8615811
-71.111406,42.362035,8615814
-71.112527,42.361103,8615814
-71.099593,42.362982,8615816
-71.0927331,42.3574754,8615816
-71.1243344,42.3734319,8615817
-71.1237851,42.3732664,8615817
-71.1040128,42.3655783,8615818
-71.105409,42.366413,8615818
-71.1031172,42.3581904,8615819
-71.1009714,42.3594843,8615819
-71.0797147,42.3614554,8615823
-71.0802386,42.3614523,8615823
-71.102318,42.365852,8615827
-71.10081,42.367969,8615827
-71.085117,42.3630764,8615828
-71.0842952,42.3641918,8615828
-71.110862,42.378293,8615850
-71.110763,42.378022,8615850
-71.125498,42.378269,8615858
-71.123968,42.37723,8615858
-71.0914314,42.3641331,8615860
-71.0911484,42.3654261,8615860
-71.1012181,42.3737782,8615861
-71.1037432,42.3704009,8615861
-71.0836352,42.3600867,8615862
-71.0817384,42.3606546,8615862
-71.0960715,42.365352,8615863
-71.0928767,42.3643645,8615863
-71.0887897,42.3730061,8615870
-71.088959,42.372188,8615870
-71.0864613,42.3730531,8615871
-71.0782096,42.371559,8615871
-71.1135554,42.366222,8615872
-71.1141124,42.3662079,8615872
-71.1147352,42.3662188,8615875
-71.1141124,42.3662079,8615875
-71.108222,42.355219,8615880
-71.1068765,42.3549468,8615880
-71.072425,42.3687036,8615882
-71.0723009,42.3688437,8615882
-71.105002,42.362496,8615883
-71.103575,42.361634,8615883
-71.106811,42.360859,8615884
-71.105278,42.35998,8615884
-71.10702,42.37326,8615886
-71.106315,42.372923,8615886
-71.0827668,42.3650925,8615889
-71.0800058,42.3647409,8615889
-71.107881,42.374645,8615890
-71.107356,42.376837,8615890
-71.110247,42.358644,8615893
-71.111038,42.357913,8615893
-71.10318,42.365071,8615898
-71.102318,42.365852,8615898
-71.105024,42.369453,8615899
-71.107015,42.367427,8615899
-71.120582,42.370397,8615900
-71.119913,42.371244,8615900
-71.123161,42.374447,8615901
-71.123488,42.374765,8615901
-71.126019,42.375377,8615902
-71.1248066,42.3751216,8615902
-71.0788743,42.3623251,8615906
-71.0797381,42.3619454,8615906
-71.122531,42.3732095,8615908
-71.121852,42.373532,8615908
-71.1130442,42.3590939,8615909
-71.1122546,42.3598384,8615909
-71.1016971,42.3598989,8615911
-71.0975461,42.361748,8615911
-71.103613,42.359393,8615915
-71.105033,42.360204,8615915
-71.114324,42.3754813,8615917
-71.1147667,42.3755725,8615917
-71.1099777,42.3561359,8615918
-71.109219,42.356868,8615918
-71.125114,42.378056,8615920
-71.1255106,42.3777158,8615920
-71.0784417,42.3715519,8615924
-71.0785958,42.3708552,8615924
-71.08414,42.372127,8615926
-71.0841,42.372297,8615926
-71.129036,42.376782,8615928
-71.128601,42.376657,8615928
-71.106831,42.371614,8615933
-71.104716,42.374234,8615933
-71.109156,42.371517,8615936
-71.110305,42.371887,8615936
-71.1389042,42.3732296,8615938
-71.138833,42.3741096,8615938
-71.1225528,42.3725483,8615940
-71.1221967,42.3730866,8615940
-71.120757,42.3732086,8615942
-71.120783,42.372813,8615942
-71.1185744,42.3719668,8615943
-71.1178925,42.373103,8615943
-71.090367,42.373737,8615944
-71.087951,42.373421,8615944
-71.093279,42.372754,8615945
-71.094785,42.368766,8615945
-71.0928612,42.3741478,8615946
-71.0914802,42.3740103,8615946
-71.1237851,42.3732664,8615947
-71.1235291,42.3735818,8615947
-71.0759287,42.3708229,8615955
-71.0763316,42.3705543,8615955
-71.090478,42.373207,8615956
-71.0887897,42.3730061,8615956
-71.1135081,42.368564,8615957
-71.102432,42.362863,8615957
-71.083086,42.3621281,8615959
-71.0801258,42.3617983,8615959
-71.123323,42.37554,8615960
-71.123559,42.376258,8615960
-71.119913,42.371244,8615961
-71.1191642,42.3709859,8615961
-71.130315,42.37675,8615962
-71.129306,42.377678,8615962
-71.1325755,42.3748264,8615963
-71.132413,42.376294,8615963
-71.11404,42.367199,8615964
-71.1135316,42.367186,8615964
-71.09237,42.366776,8615965
-71.093386,42.370781,8615965
-71.114729,42.367214,8615967
-71.11404,42.367199,8615967
-71.0938299,42.3712953,8615968
-71.0936664,42.3708691,8615968
-71.124793,42.372735,8615970
-71.1243344,42.3734319,8615970
-71.0855851,42.3682483,8615972
-71.08462,42.37236,8615972
-71.105758,42.356598,8615973
-71.105178,42.356252,8615973
-71.1344002,42.3772807,8615974
-71.134666,42.378103,8615974
-71.0944149,42.3732385,8615975
-71.093746,42.374253,8615975
-71.0845714,42.3653212,8615976
-71.0852232,42.365408,8615976
-71.0880348,42.3671342,8615977
-71.0819996,42.3663837,8615977
-71.1220842,42.3730471,8615979
-71.1218811,42.3731459,8615979
-71.111429,42.372312,8615980
-71.110999,42.372103,8615980
-71.1353652,42.3735078,8615981
-71.133555,42.3713935,8615981
-71.1189491,42.3752799,8615982
-71.119477,42.37635,8615982
-71.082381,42.36897,8615983
-71.08202,42.368948,8615983
-71.085213,42.372581,8615986
-71.084655,42.373519,8615986
-71.0937342,42.3607724,8615988
-71.0932611,42.3599938,8615988
-71.114324,42.3754813,8616003
-71.113415,42.375358,8616003
-71.119445,42.3734218,8616006
-71.120757,42.3732086,8616006
-71.0967089,42.3632016,8616012
-71.094785,42.368766,8616012
-71.0924089,42.36027,8616014
-71.0926359,42.3606309,8616014
-71.0905168,42.3581119,8616015
-71.0927331,42.3574754,8616015
-71.1373919,42.3761315,8616016
-71.1364058,42.3750605,8616016
-71.0839234,42.3600046,8616017
-71.0838908,42.3603265,8616017
-71.09472,42.356397,8616018
-71.0924934,42.3569865,8616018
-71.1316072,42.3747673,8616019
-71.131516,42.375827,8616019
-71.0876282,42.3599802,8616022
-71.0871446,42.359239,8616022
-71.126735,42.376491,8616025
-71.126443,42.37642,8616025
-71.104651,42.359318,8616026
-71.104194,42.359734,8616026
-71.1024004,42.3673677,8616027
-71.103238,42.3681158,8616027
-71.101992,42.371427,8616028
-71.100067,42.37067,8616028
-71.107726,42.3568183,8616030
-71.1074567,42.3570554,8616030
-71.099239,42.36819,8616031
-71.098381,42.36789,8616031
-71.1143993,42.3590402,8616032
-71.1145123,42.3601198,8616032
-71.1127706,42.3601424,8616033
-71.1055132,42.3559462,8616033
-71.110533,42.363275,8616034
-71.109745,42.3627203,8616034
-71.105827,42.358959,8616038
-71.104674,42.360011,8616038
-71.1382059,42.3747064,8616040
-71.1392761,42.3748782,8616040
-71.0885004,42.3588845,8616041
-71.0876282,42.3599802,8616041
-71.119306,42.376391,8616043
-71.119477,42.37635,8616043
-71.1052533,42.3594584,8616045
-71.104276,42.358868,8616045
-71.1231588,42.3689666,8616047
-71.1227334,42.3694745,8616047
-71.105338,42.358663,8616048
-71.104786,42.359169,8616048
-71.1348087,42.3733837,8616053
-71.1349091,42.3723897,8616053
-71.1256048,42.377526,8616054
-71.1255126,42.377707,8616054
-71.113664,42.3655806,8616055
-71.110873,42.36539,8616055
-71.0744722,42.3678451,8616056
-71.0741149,42.3682117,8616056
-71.1265008,42.377584,8616057
-71.1256048,42.377526,8616057
-71.1095733,42.3558945,8616058
-71.108222,42.355219,8616058
-71.1103895,42.3543245,8616059
-71.1102636,42.3551346,8616059
-71.1332227,42.3735054,8616062
-71.1348087,42.3733837,8616062
-71.128588,42.377324,8616072
-71.128267,42.377763,8616072
-71.1091503,42.3632142,8616073
-71.107591,42.362279,8616073
-71.1185744,42.3719668,8616076
-71.1191642,42.3709859,8616076
-71.0948222,42.3723438,8616079
-71.0939512,42.3719882,8616079
-71.108222,42.355219,8616080
-71.1083571,42.354816,8616080
-71.079712,42.366093,8616082
-71.0767542,42.3657215,8616082
-71.0795412,42.3667681,8616089
-71.0778774,42.3665632,8616089
-71.0950735,42.3572124,8616091
-71.0968722,42.35663,8616091
-71.111116,42.363078,8616094
-71.1113865,42.3635439,8616094
-71.105145,42.374286,8616097
-71.1050664,42.3745636,8616097
-71.107456,42.364305,8616104
-71.104792,42.362695,8616104
-71.0790973,42.3612941,8616106
-71.078795,42.3610927,8616106
-71.0789492,42.3615995,8616110
-71.0797147,42.3614554,8616110
-71.128977,42.375816,8616111
-71.129082,42.375595,8616111
-71.108615,42.372318,8616112
-71.107042,42.3745326,8616112
-71.104995,42.373877,8616114
-71.103937,42.373418,8616114
-71.080164,42.364081,8616115
-71.0785536,42.3638598,8616115
-71.139574,42.367991,8616123
-71.139543,42.368043,8616123
-71.138312,42.368051,8616128
-71.137688,42.368579,8616128
-71.100504,42.363519,8616129
-71.09986,42.363437,8616129
-71.0822834,42.3678172,8616130
-71.081503,42.37123,8616130
-71.1123165,42.3646244,8616136
-71.112208,42.36535,8616136
-71.0898061,42.3697398,8616139
-71.088721,42.369593,8616139
-71.09182,42.372562,8616144
-71.093395,42.37,8616144
-71.106109,42.361483,8616145
-71.104624,42.360591,8616145
-71.1334237,42.3733794,8616148
-71.1348576,42.3718296,8616148
-71.1346044,42.3720253,8616151
-71.1336323,42.3731033,8616151
-71.119913,42.371244,8616153
-71.1193483,42.3722633,8616153
-71.1081295,42.3649819,8616156
-71.108316,42.366385,8616156
-71.1344042,42.3701237,8616160
-71.1335834,42.3710021,8616160
-71.1095733,42.3558945,8616167
-71.1111466,42.3568122,8616167
-71.1136191,42.3576356,8616170
-71.1130322,42.3581469,8616170
-71.1367138,42.3688128,8616174
-71.135745,42.368526,8616174
-71.1044221,42.3703196,8616175
-71.1037888,42.3700997,8616175
-71.1120226,42.3607993,8616181
-71.111219,42.360296,8616181
-71.111951,42.359636,8616183
-71.111219,42.360296,8616183
-71.0962494,42.3648547,8616187
-71.0931657,42.3638794,8616187
-71.096535,42.369335,8616188
-71.096694,42.36984,8616188
-71.096875,42.370475,8616189
-71.094741,42.374268,8616189
-71.108847,42.369542,8616190
-71.108649,42.369862,8616190
-71.1247927,42.3718159,8616192
-71.1219067,42.3704609,8616192
-71.0713755,42.3698075,8616193
-71.0687746,42.3701923,8616193
-71.1175887,42.3759218,8616194
-71.116209,42.3756421,8616194
-71.0723009,42.3688437,8616195
-71.0715487,42.3696224,8616195
-71.0713755,42.3698075,8616197
-71.0708085,42.3703987,8616197
-71.124829,42.3732,8616198
-71.1243645,42.3738825,8616198
-71.1102636,42.3551346,8616199
-71.1108084,42.354659,8616199
-71.112733,42.3752677,8616200
-71.112337,42.3770075,8616200
-71.1394756,42.3699469,8616209
-71.1366996,42.3689944,8616209
-71.090667,42.3706678,8616211
-71.0894818,42.3703047,8616211
-71.1181448,42.3695963,8616213
-71.1169476,42.3716083,8616213
